timestamp,device_id,device_type,src_ip,dst_ip,protocol,source_port,destination_port,packet_rate,byte_rate,packet_size,connection_duration,attack_type,label
2025-11-12 18:49:49,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26203,1883,392,5819,14.84,4.64,normal,Normal
2025-11-12 18:55:39,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39473,80,131,1034,7.89,2.27,normal,Normal
2025-11-12 18:58:10,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29557,1883,228,4143,18.17,3.75,normal,Normal
2025-11-12 18:55:21,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39464,443,160,1380,8.62,2.04,normal,Normal
2025-11-12 18:57:32,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24716,5683,83,335,4.04,1.07,normal,Normal
2025-11-12 18:54:40,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29452,5683,205,3172,15.47,1.52,normal,Normal
2025-11-12 18:56:18,dev_012,SmartLight,10.82.163.105,192.168.1.1,udp,39328,5683,91,1205,13.24,9.51,Spoofing,Attack
2025-11-12 18:50:00,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,udp,39678,443,296,4227,14.28,4.16,normal,Normal
2025-11-12 18:52:29,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27933,502,46,1504,32.7,0.81,normal,Normal
2025-11-12 18:53:41,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34831,502,337,88688,263.17,38.21,DataExfil,Attack
2025-11-12 18:50:16,dev_011,Thermostat,10.188.167.2,192.168.1.1,mqtt,21471,5683,86,1247,14.5,5.32,normal,Normal
2025-11-12 18:58:19,dev_009,Thermostat,10.121.218.157,192.168.1.1,coap,23409,1883,42,1841,43.83,5.95,normal,Normal
2025-11-12 18:52:27,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34794,443,180,5999,33.33,4.55,normal,Normal
2025-11-12 18:52:49,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39388,1883,201,831,4.13,5.91,normal,Normal
2025-11-12 18:47:57,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34659,5683,138,5985,43.37,2.67,normal,Normal
2025-11-12 18:48:15,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39251,80,792,7922,10.0,38.99,DoS,Attack
2025-11-12 18:52:32,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21976,443,150,2524,16.83,2.21,normal,Normal
2025-11-12 18:58:05,dev_005,WeatherNode,10.88.221.79,192.168.1.1,udp,32098,502,151,2379,15.75,2.34,normal,Normal
2025-11-12 18:50:37,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26227,502,301,3692,12.27,3.2,normal,Normal
2025-11-12 18:49:30,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,udp,39663,1883,2127,34142,16.05,10.71,DoS,Attack
2025-11-12 18:47:40,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21830,5683,139,2597,18.68,1.2,normal,Normal
2025-11-12 18:48:18,dev_010,SmartCam,10.34.14.52,192.168.1.1,mqtt,30053,1883,405,2667,6.59,5.79,normal,Normal
2025-11-12 18:50:06,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39681,1883,268,2918,10.89,3.75,normal,Normal
2025-11-12 18:52:28,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,mqtt,29386,502,191,4614,24.16,2.35,normal,Normal
2025-11-12 18:54:48,dev_007,DoorLock,10.237.110.233,192.168.1.1,udp,22044,443,168,2837,16.89,7.13,Spoofing,Attack
2025-11-12 18:51:17,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27897,80,33,1583,47.97,0.99,normal,Normal
2025-11-12 18:52:32,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27484,502,75,1716,22.88,5.04,normal,Normal
2025-11-12 18:51:50,dev_010,SmartCam,10.34.14.52,192.168.1.1,udp,30159,1883,1075,20758,19.31,35.06,DoS,Attack
2025-11-12 18:53:35,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28483,80,94,14949,159.03,210.82,DataExfil,Attack
2025-11-12 18:50:33,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34737,1883,123,4534,36.86,4.2,normal,Normal
2025-11-12 18:57:52,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28783,5683,46,1174,25.52,5.09,normal,Normal
2025-11-12 18:54:34,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39276,5683,52,1566,30.12,1.04,normal,Normal
2025-11-12 18:53:46,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,22013,80,113,2800,24.78,0.74,normal,Normal
2025-11-12 18:49:13,dev_018,DoorLock,10.68.176.42,192.168.1.1,http,29582,443,128,701,5.48,5.96,normal,Normal
2025-11-12 18:49:15,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29583,1883,124,546,4.4,0.95,normal,Normal
2025-11-12 18:53:18,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39238,502,52,1780,34.23,5.57,normal,Normal
2025-11-12 18:48:54,dev_011,Thermostat,10.188.167.2,192.168.1.1,mqtt,21430,80,105,1618,15.41,5.85,normal,Normal
2025-11-12 18:57:47,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28609,1883,73,856,11.73,3.91,normal,Normal
2025-11-12 18:58:26,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28800,1883,40,1411,35.27,3.53,normal,Normal
2025-11-12 18:53:19,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28089,443,32,2093,65.41,0.36,normal,Normal
2025-11-12 18:51:44,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39191,502,54,2109,39.06,0.6,normal,Normal
2025-11-12 18:58:41,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28636,80,68,779,11.46,0.71,normal,Normal
2025-11-12 18:59:07,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28649,5683,51,549,10.76,4.29,normal,Normal
2025-11-12 18:54:45,dev_009,Thermostat,10.121.218.157,192.168.1.1,mqtt,23302,5683,86,36356,422.74,88.32,DataExfil,Attack
2025-11-12 18:54:39,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39443,502,328,19373,59.06,277.2,DataExfil,Attack
2025-11-12 18:55:14,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29469,5683,200,3395,16.98,4.37,normal,Normal
2025-11-12 18:51:01,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27889,1883,45,1172,26.04,3.32,normal,Normal
2025-11-12 18:50:57,dev_005,WeatherNode,10.88.221.79,192.168.1.1,udp,31884,502,94,2367,25.18,2.95,normal,Normal
2025-11-12 18:56:22,dev_010,SmartCam,10.34.14.52,192.168.1.1,udp,30295,80,324,1700,5.25,0.87,normal,Normal
2025-11-12 18:58:20,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29562,5683,212,3862,18.22,2.41,normal,Normal
2025-11-12 18:55:55,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39481,5683,131,889,6.79,3.23,normal,Normal
2025-11-12 18:51:36,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24538,80,57,492,8.63,4.97,normal,Normal
2025-11-12 18:53:00,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21990,502,130,2536,19.51,0.4,normal,Normal
2025-11-12 18:55:15,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39461,5683,148,799,5.4,5.11,normal,Normal
2025-11-12 18:52:05,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26271,443,297,7438,25.04,5.34,normal,Normal
2025-11-12 18:52:40,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33731,1883,45,1950,43.33,5.07,normal,Normal
2025-11-12 18:54:21,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27989,502,139,7165,51.55,42.34,DoS,Attack
2025-11-12 18:55:37,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,28027,502,39,1931,49.51,3.95,normal,Normal
2025-11-12 18:48:26,dev_010,SmartCam,10.34.14.52,192.168.1.1,udp,30057,443,360,2068,5.74,4.97,normal,Normal
2025-11-12 18:55:34,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33818,1883,42,2221,52.88,3.18,normal,Normal
2025-11-12 18:52:13,dev_008,SmartPlug,10.64.75.170,192.168.1.1,mqtt,27085,5683,129,2106,16.33,0.45,normal,Normal
2025-11-12 18:48:55,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,27957,443,47,1722,36.64,5.56,normal,Normal
2025-11-12 18:52:54,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21987,502,159,3330,20.94,2.46,normal,Normal
2025-11-12 18:54:10,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,mqtt,29437,80,251,4169,16.61,2.22,normal,Normal
2025-11-12 18:48:51,dev_018,DoorLock,10.68.176.42,192.168.1.1,http,29571,80,123,510,4.15,5.8,normal,Normal
2025-11-12 18:53:52,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28663,5683,53,1646,31.06,3.75,normal,Normal
2025-11-12 18:52:24,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24562,1883,65,408,6.28,4.52,normal,Normal
2025-11-12 18:55:50,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27583,502,88,844,9.59,4.86,normal,Normal
2025-11-12 18:53:43,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26320,443,564,79514,140.98,253.42,DataExfil,Attack
2025-11-12 18:48:53,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39270,443,189,1389,7.35,4.03,normal,Normal
2025-11-12 18:50:41,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26229,502,333,3869,11.62,4.0,normal,Normal
2025-11-12 18:49:40,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33641,443,40,2017,50.42,4.5,normal,Normal
2025-11-12 18:54:46,dev_010,SmartCam,10.34.14.52,192.168.1.1,tcp,30247,502,342,1891,5.53,0.87,normal,Normal
2025-11-12 18:54:50,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28692,80,53,1458,27.51,5.35,normal,Normal
2025-11-12 18:56:13,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,28045,80,43,1664,38.7,5.4,normal,Normal
2025-11-12 18:49:12,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39115,443,53,1930,36.42,2.33,normal,Normal
2025-11-12 18:46:33,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39200,1883,1018,8981,8.82,52.54,DoS,Attack
2025-11-12 18:56:11,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29791,1883,132,487,3.69,2.11,normal,Normal
2025-11-12 18:51:02,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27439,1883,103,1097,10.65,1.48,normal,Normal
2025-11-12 18:46:00,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21780,1883,89,3558,39.98,2.22,normal,Normal
2025-11-12 18:54:48,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29456,1883,160,3829,23.93,0.33,normal,Normal
2025-11-12 18:50:50,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39164,443,56,1418,25.32,5.87,normal,Normal
2025-11-12 18:51:45,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27911,80,58,1714,29.55,5.98,normal,Normal
2025-11-12 18:46:32,dev_010,SmartCam,10.34.14.52,192.168.1.1,mqtt,30000,1883,252,2452,9.73,1.71,normal,Normal
2025-11-12 18:53:30,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29417,443,210,4180,19.9,5.9,normal,Normal
2025-11-12 18:51:40,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28597,5683,55,1543,28.05,5.81,normal,Normal
2025-11-12 18:55:47,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39477,5683,199,1490,7.49,2.49,normal,Normal
2025-11-12 18:46:47,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39207,443,160,1433,8.96,0.3,normal,Normal
2025-11-12 18:49:19,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27838,80,34,1181,34.74,5.35,normal,Normal
2025-11-12 18:56:14,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39865,5683,1375,29521,21.47,4.38,DoS,Attack
2025-11-12 18:49:11,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34696,443,151,6117,40.51,2.66,normal,Normal
2025-11-12 18:49:03,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,27961,502,39,2331,59.77,3.9,normal,Normal
2025-11-12 18:51:34,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39725,5683,240,4595,19.15,4.76,normal,Normal
2025-11-12 18:58:47,dev_009,Thermostat,10.121.218.157,192.168.1.1,mqtt,23423,80,40,1615,40.38,0.42,normal,Normal
2025-11-12 18:50:47,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26232,1883,224,3814,17.03,5.74,normal,Normal
2025-11-12 18:51:22,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21941,5683,106,3254,30.7,3.77,normal,Normal
2025-11-12 18:54:04,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28669,80,39,1850,47.44,4.53,normal,Normal
2025-11-12 18:55:22,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39300,5683,47,1521,32.36,5.41,normal,Normal
2025-11-12 18:52:16,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33719,443,37,1973,53.32,5.36,normal,Normal
2025-11-12 18:56:48,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28751,502,34,1702,50.06,3.2,normal,Normal
2025-11-12 18:58:42,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24751,80,47,432,9.19,2.49,normal,Normal
2025-11-12 18:54:18,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27537,443,92,1235,13.42,5.16,normal,Normal
2025-11-12 18:54:06,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24613,443,55,367,6.67,1.16,normal,Normal
2025-11-12 18:56:09,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28560,80,61,913,14.97,4.69,normal,Normal
2025-11-12 18:54:46,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33794,80,51,2145,42.06,1.53,normal,Normal
2025-11-12 18:58:07,dev_005,WeatherNode,10.88.221.79,192.168.1.1,udp,32099,443,121,1617,13.36,1.59,normal,Normal
2025-11-12 18:47:59,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27798,5683,345,13720,39.77,16.88,DoS,Attack
2025-11-12 18:51:19,dev_005,WeatherNode,10.88.221.79,192.168.1.1,coap,31895,5683,929,18522,19.94,5.71,DoS,Attack
2025-11-12 18:58:16,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27656,5683,80,1138,14.22,0.3,normal,Normal
2025-11-12 18:56:16,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39327,5683,91,11727,128.87,65.65,DataExfil,Attack
2025-11-12 18:54:49,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28134,80,30,2439,81.3,0.99,normal,Normal
2025-11-12 18:54:47,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34864,443,130,4657,35.82,1.56,normal,Normal
2025-11-12 18:58:43,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28637,80,62,926,14.94,0.9,normal,Normal
2025-11-12 18:51:43,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27910,1883,37,1924,52.0,2.82,normal,Normal
2025-11-12 18:54:29,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29740,443,127,562,4.43,5.59,normal,Normal
2025-11-12 18:49:51,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28371,443,74,871,11.77,1.78,normal,Normal
2025-11-12 18:57:12,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24706,443,100,2580,25.8,224.43,DataExfil,Attack
2025-11-12 18:54:11,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28501,1883,54,824,15.26,5.11,normal,Normal
2025-11-12 18:57:10,dev_020,SmartLight,10.108.38.53,192.168.1.1,mqtt,24705,502,87,429,4.93,0.26,normal,Normal
2025-11-12 18:52:29,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39378,5683,183,975,5.33,4.44,normal,Normal
2025-11-12 18:53:29,dev_008,SmartPlug,10.64.75.170,192.168.1.1,mqtt,27123,443,411,19122,46.53,2.03,DoS,Attack
2025-11-12 18:54:23,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34852,80,155,8104,52.28,0.88,normal,Normal
2025-11-12 18:54:56,dev_011,Thermostat,10.188.167.2,192.168.1.1,coap,21611,80,120,549,4.58,3.73,normal,Normal
2025-11-12 18:52:46,dev_011,Thermostat,10.188.167.2,192.168.1.1,coap,21546,443,65,1344,20.68,2.17,normal,Normal
2025-11-12 18:48:40,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39099,443,52,1318,25.35,3.5,normal,Normal
2025-11-12 18:49:22,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29293,1883,222,4300,19.37,3.04,normal,Normal
2025-11-12 18:56:54,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27615,1883,84,968,11.52,3.49,normal,Normal
2025-11-12 18:45:54,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21777,5683,122,3262,26.74,3.75,normal,Normal
2025-11-12 18:51:31,dev_009,Thermostat,10.121.218.157,192.168.1.1,mqtt,23205,5683,53,1740,32.83,2.73,normal,Normal
2025-11-12 18:57:10,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,mqtt,29527,80,165,2330,14.12,2.85,normal,Normal
2025-11-12 18:50:54,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33678,443,43,2046,47.58,2.98,normal,Normal
2025-11-12 18:54:59,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28525,5683,61,786,12.89,0.93,normal,Normal
2025-11-12 18:56:16,dev_011,Thermostat,10.188.167.2,192.168.1.1,coap,21651,502,104,1219,11.72,0.53,normal,Normal
2025-11-12 18:51:55,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29663,502,126,594,4.71,0.49,normal,Normal
2025-11-12 18:57:25,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28598,5683,43,795,18.49,0.49,normal,Normal
2025-11-12 18:55:32,dev_010,SmartCam,10.34.14.52,192.168.1.1,udp,30270,80,99,2703,27.3,9.2,Spoofing,Attack
2025-11-12 18:56:02,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27589,1883,76,981,12.91,3.67,normal,Normal
2025-11-12 18:49:04,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29284,502,216,4234,19.6,3.51,normal,Normal
2025-11-12 18:52:56,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21988,1883,124,1754,14.15,4.83,normal,Normal
2025-11-12 18:56:07,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34904,5683,173,4522,26.14,1.13,normal,Normal
2025-11-12 18:47:11,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27774,80,162,12292,75.88,25.28,DoS,Attack
2025-11-12 18:56:45,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28578,502,53,674,12.72,3.35,normal,Normal
2025-11-12 18:54:14,dev_010,SmartCam,10.34.14.52,192.168.1.1,udp,30231,502,314,2543,8.1,1.84,normal,Normal
2025-11-12 18:53:56,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27526,502,84,864,10.29,5.43,normal,Normal
2025-11-12 18:49:40,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28537,443,41,1202,29.32,0.88,normal,Normal
2025-11-12 18:46:29,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39198,443,168,1019,6.07,2.4,normal,Normal
2025-11-12 18:52:51,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28461,80,72,586,8.14,0.39,normal,Normal
2025-11-12 18:49:19,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39283,443,171,1531,8.95,3.75,normal,Normal
2025-11-12 18:47:26,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33574,1883,48,1571,32.73,3.66,normal,Normal
2025-11-12 18:51:03,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28021,80,33,1611,48.82,5.05,normal,Normal
2025-11-12 18:56:10,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28732,5683,52,2123,40.83,3.18,normal,Normal
2025-11-12 18:54:53,dev_008,SmartPlug,10.64.75.170,192.168.1.1,http,27165,80,133,1238,9.31,3.85,normal,Normal
2025-11-12 18:55:22,dev_010,SmartCam,10.34.14.52,192.168.1.1,udp,30265,5683,286,3006,10.51,0.28,normal,Normal
2025-11-12 18:52:58,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28636,443,62,1657,26.73,1.34,normal,Normal
2025-11-12 18:51:14,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,mqtt,29349,5683,192,4045,21.07,0.37,normal,Normal
2025-11-12 18:53:48,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,22014,443,111,2899,26.12,4.69,normal,Normal
2025-11-12 18:58:03,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28617,80,55,694,12.62,5.33,normal,Normal
2025-11-12 18:49:24,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39660,502,314,4272,13.61,0.42,normal,Normal
2025-11-12 18:50:34,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39156,1883,63,1641,26.05,3.7,normal,Normal
2025-11-12 18:49:47,dev_009,Thermostat,10.121.218.157,192.168.1.1,coap,23153,443,55,1916,34.84,2.12,normal,Normal
2025-11-12 18:48:10,dev_011,Thermostat,10.188.167.2,192.168.1.1,mqtt,21408,1883,89,1301,14.62,4.68,normal,Normal
2025-11-12 18:57:46,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27641,80,112,1301,11.62,5.88,normal,Normal
2025-11-12 18:50:25,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39316,5683,195,1256,6.44,5.92,normal,Normal
2025-11-12 18:54:37,dev_018,DoorLock,10.68.176.42,192.168.1.1,http,29744,80,180,651,3.62,5.38,normal,Normal
2025-11-12 18:57:19,dev_009,Thermostat,10.121.218.157,192.168.1.1,mqtt,23379,5683,59,2496,42.31,2.98,normal,Normal
2025-11-12 18:46:50,dev_010,SmartCam,10.34.14.52,192.168.1.1,tcp,30009,443,370,1904,5.15,3.78,normal,Normal
2025-11-12 18:50:18,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39148,502,54,2222,41.15,2.91,normal,Normal
2025-11-12 18:45:52,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21776,443,154,2005,13.02,1.48,normal,Normal
2025-11-12 18:49:14,dev_020,SmartLight,10.108.38.53,192.168.1.1,mqtt,24467,502,75,436,5.81,1.86,normal,Normal
2025-11-12 18:55:30,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39304,502,49,1669,34.06,0.54,normal,Normal
2025-11-12 18:52:08,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27472,1883,90,1186,13.18,3.51,normal,Normal
2025-11-12 18:51:50,dev_006,SmartLight,10.153.168.209,192.168.1.1,mqtt,28602,1883,39,1597,40.95,3.68,normal,Normal
2025-11-12 18:49:10,dev_013,SmartLight,10.187.191.20,192.168.1.1,http,33626,80,344,12938,37.61,14.94,DoS,Attack
2025-11-12 18:57:41,dev_008,SmartPlug,10.64.75.170,192.168.1.1,http,27249,80,118,1588,13.46,3.59,normal,Normal
2025-11-12 18:58:06,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39921,502,249,4391,17.63,5.3,normal,Normal
2025-11-12 18:51:19,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34760,443,151,7318,48.46,0.74,normal,Normal
2025-11-12 18:58:27,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26462,502,296,3759,12.7,5.7,normal,Normal
2025-11-12 18:58:50,dev_006,SmartLight,10.153.168.209,192.168.1.1,mqtt,28812,1883,43,1246,28.98,2.34,normal,Normal
2025-11-12 18:50:34,dev_020,SmartLight,10.108.38.53,192.168.1.1,mqtt,24507,80,75,366,4.88,0.7,normal,Normal
2025-11-12 18:47:49,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34655,502,1155,18863,16.33,12.06,DoS,Attack
2025-11-12 18:53:58,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39258,5683,52,1775,34.13,2.75,normal,Normal
2025-11-12 18:52:03,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27920,80,40,1684,42.1,1.93,normal,Normal
2025-11-12 18:55:17,dev_009,Thermostat,10.121.218.157,192.168.1.1,coap,23318,443,60,2018,33.63,4.05,normal,Normal
2025-11-12 18:51:38,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21949,502,119,2130,17.9,5.34,normal,Normal
2025-11-12 18:56:46,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27611,1883,96,1586,16.52,5.85,normal,Normal
2025-11-12 18:55:18,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39298,443,57,2487,43.63,3.93,normal,Normal
2025-11-12 18:57:26,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24713,5683,69,350,5.07,2.1,normal,Normal
2025-11-12 18:51:20,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39179,1883,311,10171,32.7,40.25,DoS,Attack
2025-11-12 18:58:57,dev_009,Thermostat,10.121.218.157,192.168.1.1,mqtt,23428,5683,51,1429,28.02,0.37,normal,Normal
2025-11-12 18:56:57,dev_009,Thermostat,10.121.218.157,192.168.1.1,coap,23368,1883,50,2321,46.42,4.67,normal,Normal
2025-11-12 18:52:01,dev_005,WeatherNode,10.88.221.79,192.168.1.1,udp,31916,502,130,1867,14.36,5.65,normal,Normal
2025-11-12 18:52:35,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34798,443,168,4809,28.62,1.0,normal,Normal
2025-11-12 18:53:15,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28473,502,70,558,7.97,1.15,normal,Normal
2025-11-12 18:54:16,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28675,502,55,1660,30.18,5.5,normal,Normal
2025-11-12 18:52:24,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29384,5683,204,2257,11.06,1.51,normal,Normal
2025-11-12 18:51:30,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21945,80,114,2701,23.69,0.6,normal,Normal
2025-11-12 18:49:04,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39111,443,58,1279,22.05,1.59,normal,Normal
2025-11-12 18:56:01,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34901,443,148,6425,43.41,0.44,normal,Normal
2025-11-12 18:48:43,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39265,502,167,934,5.59,5.66,normal,Normal
2025-11-12 18:55:42,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27579,80,88,1668,18.95,1.79,normal,Normal
